node_element_id,labels,primary_label,business_id,name,properties_json
CustodianType|State — TAS,CustodianType,CustodianType,,State — TAS,"{""name"": ""State — TAS""}"
Jurisdiction|Tasmania,Jurisdiction,Jurisdiction,,Tasmania,"{""name"": ""Tasmania""}"
ProcessLine|line:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,ProcessLine,ProcessLine,line:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,Tasmanian Department of Health / Tasmanian Data Linkage Unit (TDLU),"{""id"": ""line:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu"", ""name"": ""Tasmanian Department of Health / Tasmanian Data Linkage Unit (TDLU)""}"
PathwayStep|step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:1,PathwayStep,PathwayStep,step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:1,,"{""actor"": ""Researcher, TDLU"", ""channel"": ""Discussion with TDLU, optional Project Proposal Form, Quote Request (Online Application System)"", ""id"": ""step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:1"", ""lane"": ""Researcher"", ""stepNumber"": 1, ""text"": ""Design Phase"", ""timeline"": ""(verify with custodian)""}"
PathwayStep|step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:2,PathwayStep,PathwayStep,step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:2,,"{""actor"": ""Researcher, TDLU, HREC"", ""channel"": ""TDLU Online Application (Expression of Interest), Ethics Application to NHMRC registered HREC (University of Tasmania's HREC via Integrity IQ, or NMA HREC), Department of Health Research Governance Application (REGIS) if applicable"", ""id"": ""step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:2"", ""lane"": ""Researcher"", ""stepNumber"": 2, ""text"": ""Application Phase"", ""timeline"": ""(verify with custodian)""}"
PathwayStep|step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:3,PathwayStep,PathwayStep,step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:3,,"{""actor"": ""TDLU, Data Custodians, Researcher"", ""channel"": ""HREC approval uploaded to TDLU online, Data Custodian approvals (managed by TDLU), Data Access Agreement (signed by PI), TDLU final approval"", ""id"": ""step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:3"", ""lane"": ""Researcher"", ""stepNumber"": 3, ""text"": ""Approvals Phase"", ""timeline"": ""(verify with custodian)""}"
PathwayStep|step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:4,PathwayStep,PathwayStep,step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:4,,"{""actor"": ""TDLU, Data Custodians"", ""channel"": ""Supply of data for linkage, probabilistic linkage by TDLU, provision of linkage key files to data custodians via Kiteworks"", ""id"": ""step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:4"", ""lane"": ""Custodian"", ""stepNumber"": 4, ""text"": ""Data Linkage Phase"", ""timeline"": ""(verify with custodian)""}"
PathwayStep|step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:5,PathwayStep,PathwayStep,step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:5,,"{""actor"": ""Data Custodians, Researcher"", ""channel"": ""Researchers receive de-identified linked data directly from data custodians"", ""id"": ""step:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:5"", ""lane"": ""Researcher"", ""stepNumber"": 5, ""text"": ""Data Provision Phase"", ""timeline"": ""(verify with custodian)""}"
SourceURL|https://www.utas.edu.au/menzies/research/data-linkage-unit/datasets,SourceURL,SourceURL,,,"{""url"": ""https://www.utas.edu.au/menzies/research/data-linkage-unit/datasets""}"
"SourceURL|https://www.utas.edu.au/menzies/research/data-linkage-unit/how-to-apply,",SourceURL,SourceURL,,,"{""url"": ""https://www.utas.edu.au/menzies/research/data-linkage-unit/how-to-apply,""}"
Dataset|dataset:the-tasmanian-public-hospital-admitted-patient-care-data-collection,Dataset,Dataset,dataset:the-tasmanian-public-hospital-admitted-patient-care-data-collection,The Tasmanian Public Hospital Admitted Patient Care Data Collection,"{""description"": ""Contains patient episodes from Tasmanian public facilities."", ""id"": ""dataset:the-tasmanian-public-hospital-admitted-patient-care-data-collection"", ""identifiable"": ""Yes (for linkage)"", ""linkable"": ""Yes"", ""name"": ""The Tasmanian Public Hospital Admitted Patient Care Data Collection""}"
Dataset|dataset:the-tasmanian-private-hospital-admitted-patient-care-data-collection,Dataset,Dataset,dataset:the-tasmanian-private-hospital-admitted-patient-care-data-collection,The Tasmanian Private Hospital Admitted Patient Care Data Collection,"{""description"": ""Contains patient episodes from licensed Tasmanian private facilities."", ""id"": ""dataset:the-tasmanian-private-hospital-admitted-patient-care-data-collection"", ""identifiable"": ""Yes (for linkage)"", ""linkable"": ""Yes"", ""name"": ""The Tasmanian Private Hospital Admitted Patient Care Data Collection""}"
Dataset|dataset:the-tasmanian-emergency-department-dataset,Dataset,Dataset,dataset:the-tasmanian-emergency-department-dataset,The Tasmanian Emergency Department Dataset,"{""description"": ""Contains patient episodes from Tasmanian Emergency Departments."", ""id"": ""dataset:the-tasmanian-emergency-department-dataset"", ""identifiable"": ""Yes (for linkage)"", ""linkable"": ""Yes"", ""name"": ""The Tasmanian Emergency Department Dataset""}"
Dataset|dataset:rbdm-death-registrations,Dataset,Dataset,dataset:rbdm-death-registrations,RBDM Death registrations,"{""description"": ""Records of deaths registered in Tasmania."", ""id"": ""dataset:rbdm-death-registrations"", ""identifiable"": ""Yes (for linkage)"", ""linkable"": ""Yes"", ""name"": ""RBDM Death registrations""}"
Dataset|dataset:cause-of-death-tasmania,Dataset,Dataset,dataset:cause-of-death-tasmania,Cause of Death (Tasmania),"{""description"": ""Compilation of death records with cause of death codes."", ""id"": ""dataset:cause-of-death-tasmania"", ""identifiable"": ""Yes (for linkage)"", ""linkable"": ""Yes"", ""name"": ""Cause of Death (Tasmania)""}"
Dataset|dataset:the-tasmanian-perinatal-data-collection-tpdc,Dataset,Dataset,dataset:the-tasmanian-perinatal-data-collection-tpdc,The Tasmanian Perinatal Data Collection (TPDC),"{""description"": ""Information on maternal and infant health for births in Tasmania."", ""id"": ""dataset:the-tasmanian-perinatal-data-collection-tpdc"", ""identifiable"": ""Yes (for linkage)"", ""linkable"": ""Yes"", ""name"": ""The Tasmanian Perinatal Data Collection (TPDC)""}"
Dataset|dataset:rbdm-birth-registrations,Dataset,Dataset,dataset:rbdm-birth-registrations,RBDM Birth registrations,"{""description"": ""Records of births registered in Tasmania."", ""id"": ""dataset:rbdm-birth-registrations"", ""identifiable"": ""Yes (for linkage)"", ""linkable"": ""Yes"", ""name"": ""RBDM Birth registrations""}"
Dataset|dataset:australian-early-development-census-aedc,Dataset,Dataset,dataset:australian-early-development-census-aedc,Australian Early Development Census (AEDC),"{""description"": ""Census of children’s health and development in their first year of school."", ""id"": ""dataset:australian-early-development-census-aedc"", ""identifiable"": ""Yes (for linkage)"", ""linkable"": ""Yes"", ""name"": ""Australian Early Development Census (AEDC)""}"
Dataset|dataset:tasmanian-cancer-registry-tcr,Dataset,Dataset,dataset:tasmanian-cancer-registry-tcr,Tasmanian Cancer Registry (TCR),"{""description"": ""Population-based statistics about cancer incidence and mortality for Tasmanian residents."", ""id"": ""dataset:tasmanian-cancer-registry-tcr"", ""identifiable"": ""Yes (for linkage)"", ""linkable"": ""Yes"", ""name"": ""Tasmanian Cancer Registry (TCR)""}"
Dataset|dataset:tasmanian-cancer-registry-non-melanoma-skin-cancer-nmsc,Dataset,Dataset,dataset:tasmanian-cancer-registry-non-melanoma-skin-cancer-nmsc,Tasmanian Cancer Registry Non-Melanoma Skin Cancer (NMSC)*,"{""description"": ""Registry of histologically-confirmed NMSCs in Tasmania."", ""id"": ""dataset:tasmanian-cancer-registry-non-melanoma-skin-cancer-nmsc"", ""identifiable"": ""Yes (for linkage)"", ""linkable"": ""Yes"", ""name"": ""Tasmanian Cancer Registry Non-Melanoma Skin Cancer (NMSC)*""}"
Dataset|dataset:the-tasmanian-mental-health-services-collection,Dataset,Dataset,dataset:the-tasmanian-mental-health-services-collection,The Tasmanian Mental Health Services Collection,"{""description"": ""Episodes of mental health treatment in the public system."", ""id"": ""dataset:the-tasmanian-mental-health-services-collection"", ""identifiable"": ""Yes (for linkage)"", ""linkable"": ""Yes"", ""name"": ""The Tasmanian Mental Health Services Collection""}"
Dataset|dataset:ambulance-tasmania-emergency-incidents,Dataset,Dataset,dataset:ambulance-tasmania-emergency-incidents,Ambulance Tasmania Emergency Incidents*,"{""description"": ""Tasmanian emergency ambulance care incidents."", ""id"": ""dataset:ambulance-tasmania-emergency-incidents"", ""identifiable"": ""Yes (for linkage)"", ""linkable"": ""Yes"", ""name"": ""Ambulance Tasmania Emergency Incidents*""}"
Dataset|dataset:prostate-cancer-outcomes-registry-tasmania-pcor-tas,Dataset,Dataset,dataset:prostate-cancer-outcomes-registry-tasmania-pcor-tas,Prostate Cancer Outcomes Registry - Tasmania (PCOR-TAS)*,"{""description"": ""Information on treatments and outcomes for men diagnosed with prostate cancer."", ""id"": ""dataset:prostate-cancer-outcomes-registry-tasmania-pcor-tas"", ""identifiable"": ""Yes (for linkage)"", ""linkable"": ""Yes"", ""name"": ""Prostate Cancer Outcomes Registry - Tasmania (PCOR-TAS)*""}"
Dataset|dataset:australia-new-zealand-dialysis-and-transplant-registry-anzdata,Dataset,Dataset,dataset:australia-new-zealand-dialysis-and-transplant-registry-anzdata,Australia New Zealand Dialysis and Transplant Registry (ANZDATA)*,"{""description"": ""Data on patients receiving renal replacement therapy."", ""id"": ""dataset:australia-new-zealand-dialysis-and-transplant-registry-anzdata"", ""identifiable"": ""Yes (for linkage)"", ""linkable"": ""Yes"", ""name"": ""Australia New Zealand Dialysis and Transplant Registry (ANZDATA)*""}"
Dataset|dataset:cause-of-death,Dataset,Dataset,dataset:cause-of-death,Cause of Death,"{""description"": ""Tasmania) (Compilation of death records from each of the State and Territory Registries of Births, Deaths and Marriages and from the State and Chief Coroners"", ""id"": ""dataset:cause-of-death"", ""identifiable"": """", ""linkable"": """", ""name"": ""Cause of Death""}"
Dataset|dataset:the-tasmanian-perinatal-data-collection,Dataset,Dataset,dataset:the-tasmanian-perinatal-data-collection,The Tasmanian Perinatal Data Collection,"{""description"": ""TPDC) (Information on demographic, medical and obstetric information on the mother, and information on the labour, birth and condition of the infant relating to every birth in Tasmania"", ""id"": ""dataset:the-tasmanian-perinatal-data-collection"", ""identifiable"": """", ""linkable"": """", ""name"": ""The Tasmanian Perinatal Data Collection""}"
Dataset|dataset:australian-early-development-census,Dataset,Dataset,dataset:australian-early-development-census,Australian Early Development Census,"{""description"": ""AEDC) (Full population census of children’s health and development in their first year of formal full-time schooling"", ""id"": ""dataset:australian-early-development-census"", ""identifiable"": """", ""linkable"": """", ""name"": ""Australian Early Development Census""}"
Dataset|dataset:tasmanian-cancer-registry,Dataset,Dataset,dataset:tasmanian-cancer-registry,Tasmanian Cancer Registry,"{""description"": ""TCR) (Population-based statistics about cancer incidence and mortality for Tasmanian residents"", ""id"": ""dataset:tasmanian-cancer-registry"", ""identifiable"": """", ""linkable"": """", ""name"": ""Tasmanian Cancer Registry""}"
Dataset|dataset:tasmanian-cancer-registry-non-melanoma-skin-cancer,Dataset,Dataset,dataset:tasmanian-cancer-registry-non-melanoma-skin-cancer,Tasmanian Cancer Registry Non-Melanoma Skin Cancer,"{""description"": ""NMSC)* (Complete register of histologically-confirmed NMSCs covering the period 1978 to 2018"", ""id"": ""dataset:tasmanian-cancer-registry-non-melanoma-skin-cancer"", ""identifiable"": """", ""linkable"": """", ""name"": ""Tasmanian Cancer Registry Non-Melanoma Skin Cancer""}"
Dataset|dataset:prostate-cancer-outcomes-registry-tasmania,Dataset,Dataset,dataset:prostate-cancer-outcomes-registry-tasmania,Prostate Cancer Outcomes Registry - Tasmania,"{""description"": ""PCOR-TAS)* (Collects information about treatments and outcomes for men diagnosed with prostate cancer in Tasmania since 2015"", ""id"": ""dataset:prostate-cancer-outcomes-registry-tasmania"", ""identifiable"": """", ""linkable"": """", ""name"": ""Prostate Cancer Outcomes Registry - Tasmania""}"
Dataset|dataset:australia-new-zealand-dialysis-and-transplant-registry,Dataset,Dataset,dataset:australia-new-zealand-dialysis-and-transplant-registry,Australia New Zealand Dialysis and Transplant Registry,"{""description"": ""ANZDATA)* (Data is contributed from all adult and paediatric Renal Units in Australia and New Zealand"", ""id"": ""dataset:australia-new-zealand-dialysis-and-transplant-registry"", ""identifiable"": """", ""linkable"": """", ""name"": ""Australia New Zealand Dialysis and Transplant Registry""}"
Custodian|custodian:act-health,Custodian,Custodian,custodian:act-health,ACT Health,"{""contactAndApplicationPortal"": ""For linked data via CHeReL: CHeReL Research Project Managers, moh-cherel@health.nsw.gov.au, CheckApp (via CHeReL website) (verify URL); For unlinked ACT Health data: Data Analytics Branch, Online data request form (URL: https://www.act.gov.au/directorates-and-agencies/act-health/data-statistics-and-surveys/healthstats-act/data-collections/how-to-request-data)"", ""ethicsAndGovernanceRequirements"": ""Ethics approval is required for research involving linked data, typically through a Human Research Ethics Committee (HREC) such as the Population Health Services Research Ethics Committee (PHSREC) mentioned by CHeReL. Specific legislation and data governance frameworks (e.g., Five Safes) should be verified with the custodian, as well as any special requirements for identifiable or cross-jurisdictional data."", ""fullPathwayCardMarkdown"": ""## Pathway Card: ACT Health\n\n**Custodian Type:** State — ACT\n\n**Jurisdiction:** Australian Capital Territory\n\n**Primary Role:** ACT Health is the primary custodian of health data collections for the Australian Capital Territory, responsible for managing and providing access to data for public health monitoring, research, and service planning. It collaborates with the Centre for Health Record Linkage (CHeReL) for data linkage services to support comprehensive health research.\n\n**Key Data Holdings:**\n| Dataset Name | Description | Identifiable? | Linkable? |\n|---|---|---|---|\n| ACT General Health Survey | Population health data | (verify with custodian) | (verify with custodian) |\n| Year 7 Health Survey | Health data for Year 7 students | (verify with custodian) | (verify with custodian) |\n| ACT Physical Activity and Nutrition Survey | Population health data on physical activity and nutrition | (verify with custodian) | (verify with custodian) |\n| Australian Secondary Students’ Alcohol and Drug survey (ACT data only) | Data on alcohol and drug use among secondary students | (verify with custodian) | (verify with custodian) |\n| ACT Cancer Registry | Cancer incidence and mortality data | (verify with custodian) | (verify with custodian) |\n| ACT Prostate Cancer Outcomes Registry | Outcomes data for prostate cancer patients | (verify with custodian) | (verify with custodian) |\n| ACT Maternal and Perinatal Data Collection | Data related to maternal and perinatal health | (verify with custodian) | (verify with custodian) |\n| ACT Admitted Patient Care Collection | Data on admitted patient episodes in ACT hospitals | (verify with custodian) | Yes (via CHeReL) |\n| ACT Emergency Department data | Data on emergency department presentations in ACT | (verify with custodian) | Yes (via CHeReL) |\n\n**Data Access Pathway — Step by Step:**\n1.  **Plan your study** — Researcher — Dataset and variable information can be found on the CHeReL website. — (verify with custodian)\n2.  **Complete your application forms** — Researcher — Forms for NSW and ACT linked data (via CHeReL) or online data request form (for unlinked ACT Health data) — (verify with custodian)\n3.  **Submit your application forms to CHeReL** — Researcher — Email completed forms to Research Project Managers at moh-cherel@health.nsw.gov.au (for linked data) — (verify with custodian)\n4.  **Technical feasibility review** — CHeReL — Review of project feasibility by Research Project Manager — (verify with custodian)\n5.  **Submit to the Ethics Committee** — Researcher — Data custodian approvals, technical feasibility letters, application documents and other supporting documents to the appropriate ethics committee (PHSREC mentioned by CHeReL) — (verify with custodian)\n6.  **Data custodian approval** — Custodian (ACT Health) — Sign off for ACT data sets — (verify with custodian)\n7.  **Data provision** — Custodian (ACT Health) / CHeReL — Data provided to researcher — (verify with custodian)\n\n**Ethics and Governance Requirements:**\nEthics approval is required for research involving linked data, typically through a Human Research Ethics Committee (HREC) such as the Population Health Services Research Ethics Committee (PHSREC) mentioned by CHeReL. Specific legislation and data governance frameworks (e.g., Five Safes) should be verified with the custodian, as well as any special requirements for identifiable or cross-jurisdictional data.\n\n**Trusted Research Environment (TRE) / Secure Access:**\nNot explicitly stated as a TRE for analysis. CHeReL is a data linkage facility. Access to linked data may be provided through secure means, but a specific TRE platform is not detailed. (verify with custodian)\n\n**Contact and Application Portal:**\n*   **For linked data via CHeReL:**\n    *   Primary contact: CHeReL Research Project Managers (moh-cherel@health.nsw.gov.au)\n    *   Application portal: CheckApp (via CHeReL website) (verify URL)\n*   **For unlinked ACT Health data:**\n    *   Primary contact: Data Analytics Branch (via online data request form)\n    *   Kindergarten Health Check data: Kindergarten Health Check Research Nurse (02 5124 4949 or KindyHealthAUGP@act.gov.au)\n    *   Application portal: Online data request form (URL: https://www.act.gov.au/directorates-and-agencies/act-health/data-statistics-and-surveys/healthstats-act/data-collections/how-to-request-data)\n\n**Indicative Timeline:**\nApplication process (CHeReL): Varies significantly depending on complexity and feedback cycles; Technical Feasibility Review: (verify with custodian); Data Custodian Review and Approval: (verify with custodian); Ethical Review and Approval: (verify with custodian)\n\n**Known Gaps / Verify with Custodian:**\n*   Exact forms and their URLs for both linked and unlinked data requests.\n*   Specific HREC required for all ACT Health data access, and whether PHSREC is the only one.\n*   Detailed legislation and data governance frameworks applied by ACT Health.\n*   Whether a specific TRE is mandated for data analysis, and if so, which platform.\n*   Timelines for each step of the data access pathway for both linked and unlinked data.\n*   Whether datasets are identifiable and linkable by default, or if de-identification processes are applied.\n\n**Connections to Other Custodians / Pathways:**\nCentre for Health Record Linkage (CHeReL) for data linkage, particularly with NSW health data. (verify with custodian)\n\n**Source URLs:**\n*   https://www.act.gov.au/directorates-and-agencies/act-health/data-statistics-and-surveys/healthstats-act/data-collections/how-to-request-data\n*   https://www.cherel.org.au/apply\n*   https://www.cherel.org.au/datasets"", ""gapsVerifyWithCustodian"": ""* Exact forms and their URLs for both linked and unlinked data requests.\n* Specific HREC required for all ACT Health data access, and whether PHSREC is the only one.\n* Detailed legislation and data governance frameworks applied by ACT Health.\n* Whether a specific TRE is mandated for data analysis, and if so, which platform.\n* Timelines for each step of the data access pathway for both linked and unlinked data.\n* Whether datasets are identifiable and linkable by default, or if de-identification processes are applied."", ""id"": ""custodian:act-health"", ""indicativeTimeline"": ""Application process (CHeReL): Varies significantly depending on complexity and feedback cycles; Technical Feasibility Review: (verify with custodian); Data Custodian Review and Approval: (verify with custodian); Ethical Review and Approval: (verify with custodian)"", ""mdPathwayCardMarkdown"": ""**Custodian Type:** State — ACT\n\n**Jurisdiction:** Australian Capital Territory\n\n**Primary Role:** ACT Health is the primary custodian of health data collections for the Australian Capital Territory, responsible for managing and providing access to data for public health monitoring, research, and service planning. It collaborates with the Centre for Health Record Linkage (CHeReL) for data linkage services to support comprehensive health research.\n\n**Key Data Holdings:**\n| Dataset Name | Description | Identifiable? | Linkable? |\n|---|---|---|---|\n| ACT General Health Survey | Population health data | (verify with custodian) | (verify with custodian) |\n| Year 7 Health Survey | Health data for Year 7 students | (verify with custodian) | (verify with custodian) |\n| ACT Physical Activity and Nutrition Survey | Population health data on physical activity and nutrition | (verify with custodian) | (verify with custodian) |\n| Australian Secondary Students’ Alcohol and Drug survey (ACT data only) | Data on alcohol and drug use among secondary students | (verify with custodian) | (verify with custodian) |\n| ACT Cancer Registry | Cancer incidence and mortality data | (verify with custodian) | (verify with custodian) |\n| ACT Prostate Cancer Outcomes Registry | Outcomes data for prostate cancer patients | (verify with custodian) | (verify with custodian) |\n| ACT Maternal and Perinatal Data Collection | Data related to maternal and perinatal health | (verify with custodian) | (verify with custodian) |\n| ACT Admitted Patient Care Collection | Data on admitted patient episodes in ACT hospitals | (verify with custodian) | Yes (via CHeReL) |\n| ACT Emergency Department data | Data on emergency department presentations in ACT | (verify with custodian) | Yes (via CHeReL) |\n\n**Data Access Pathway — Step by Step:**\n1.  **Plan your study** — Researcher — Dataset and variable information can be found on the CHeReL website. — (verify with custodian)\n2.  **Complete your application forms** — Researcher — Forms for NSW and ACT linked data (via CHeReL) or online data request form (for unlinked ACT Health data) — (verify with custodian)\n3.  **Submit your application forms to CHeReL** — Researcher — Email completed forms to Research Project Managers at moh-cherel@health.nsw.gov.au (for linked data) — (verify with custodian)\n4.  **Technical feasibility review** — CHeReL — Review of project feasibility by Research Project Manager — (verify with custodian)\n5.  **Submit to the Ethics Committee** — Researcher — Data custodian approvals, technical feasibility letters, application documents and other supporting documents to the appropriate ethics committee (PHSREC mentioned by CHeReL) — (verify with custodian)\n6.  **Data custodian approval** — Custodian (ACT Health) — Sign off for ACT data sets — (verify with custodian)\n7.  **Data provision** — Custodian (ACT Health) / CHeReL — Data provided to researcher — (verify with custodian)\n\n**Ethics and Governance Requirements:**\nEthics approval is required for research involving linked data, typically through a Human Research Ethics Committee (HREC) such as the Population Health Services Research Ethics Committee (PHSREC) mentioned by CHeReL. Specific legislation and data governance frameworks (e.g., Five Safes) should be verified with the custodian, as well as any special requirements for identifiable or cross-jurisdictional data.\n\n**Trusted Research Environment (TRE) / Secure Access:**\nNot explicitly stated as a TRE for analysis. CHeReL is a data linkage facility. Access to linked data may be provided through secure means, but a specific TRE platform is not detailed. (verify with custodian)\n\n**Contact and Application Portal:**\n*   **For linked data via CHeReL:**\n    *   Primary contact: CHeReL Research Project Managers (moh-cherel@health.nsw.gov.au)\n    *   Application portal: CheckApp (via CHeReL website) (verify URL)\n*   **For unlinked ACT Health data:**\n    *   Primary contact: Data Analytics Branch (via online data request form)\n    *   Kindergarten Health Check data: Kindergarten Health Check Research Nurse (02 5124 4949 or KindyHealthAUGP@act.gov.au)\n    *   Application portal: Online data request form (URL: https://www.act.gov.au/directorates-and-agencies/act-health/data-statistics-and-surveys/healthstats-act/data-collections/how-to-request-data)\n\n**Indicative Timeline:**\nApplication process (CHeReL): Varies significantly depending on complexity and feedback cycles; Technical Feasibility Review: (verify with custodian); Data Custodian Review and Approval: (verify with custodian); Ethical Review and Approval: (verify with custodian)\n\n**Known Gaps / Verify with Custodian:**\n*   Exact forms and their URLs for both linked and unlinked data requests.\n*   Specific HREC required for all ACT Health data access, and whether PHSREC is the only one.\n*   Detailed legislation and data governance frameworks applied by ACT Health.\n*   Whether a specific TRE is mandated for data analysis, and if so, which platform.\n*   Timelines for each step of the data access pathway for both linked and unlinked data.\n*   Whether datasets are identifiable and linkable by default, or if de-identification processes are applied.\n\n**Connections to Other Custodians / Pathways:**\nCentre for Health Record Linkage (CHeReL) for data linkage, particularly with NSW health data. (verify with custodian)\n\n**Source URLs:**\n*   https://www.act.gov.au/directorates-and-agencies/act-health/data-statistics-and-surveys/healthstats-act/data-collections/how-to-request-data\n*   https://www.cherel.org.au/apply\n*   https://www.cherel.org.au/datasets\n\n---"", ""name"": ""ACT Health"", ""primaryRole"": ""ACT Health is the primary custodian of health data collections for the Australian Capital Territory, responsible for managing and providing access to data for public health monitoring, research, and service planning. It collaborates with the Centre for Health Record Linkage (CHeReL) for data linkage services to support comprehensive health research."", ""subject"": ""ACT Health — custodian of ACT health data collections including admitted patient, emergency, and perinatal data; uses CHeReL for data linkage"", ""treSecureAccessPlatform"": ""Not explicitly stated as a TRE for analysis. CHeReL is a data linkage facility. Access to linked data may be provided through secure means, but a specific TRE platform is not detailed. (verify with custodian)""}"
ProcessLine|line:custodian:act-health,ProcessLine,ProcessLine,line:custodian:act-health,ACT Health,"{""id"": ""line:custodian:act-health"", ""name"": ""ACT Health""}"
PathwayStep|step:custodian:act-health:1,PathwayStep,PathwayStep,step:custodian:act-health:1,,"{""actor"": ""Researcher"", ""channel"": ""Dataset and variable information can be found on the CHeReL website."", ""id"": ""step:custodian:act-health:1"", ""lane"": ""Researcher"", ""stepNumber"": 1, ""text"": ""Plan your study"", ""timeline"": ""(verify with custodian)""}"
PathwayStep|step:custodian:act-health:2,PathwayStep,PathwayStep,step:custodian:act-health:2,,"{""actor"": ""Researcher"", ""channel"": ""Forms for NSW and ACT linked data (via CHeReL) or online data request form (for unlinked ACT Health data)"", ""id"": ""step:custodian:act-health:2"", ""lane"": ""Researcher"", ""stepNumber"": 2, ""text"": ""Complete your application forms"", ""timeline"": ""(verify with custodian)""}"
PathwayStep|step:custodian:act-health:3,PathwayStep,PathwayStep,step:custodian:act-health:3,,"{""actor"": ""Researcher"", ""channel"": ""Email completed forms to Research Project Managers at moh-cherel@health.nsw.gov.au (for linked data)"", ""id"": ""step:custodian:act-health:3"", ""lane"": ""Researcher"", ""stepNumber"": 3, ""text"": ""Submit your application forms to CHeReL"", ""timeline"": ""(verify with custodian)""}"
PathwayStep|step:custodian:act-health:4,PathwayStep,PathwayStep,step:custodian:act-health:4,,"{""actor"": ""CHeReL"", ""channel"": ""Review of project feasibility by Research Project Manager"", ""id"": ""step:custodian:act-health:4"", ""lane"": ""Custodian"", ""stepNumber"": 4, ""text"": ""Technical feasibility review"", ""timeline"": ""(verify with custodian)""}"
PathwayStep|step:custodian:act-health:5,PathwayStep,PathwayStep,step:custodian:act-health:5,,"{""actor"": ""Researcher"", ""channel"": ""Data custodian approvals, technical feasibility letters, application documents and other supporting documents to the appropriate ethics committee (PHSREC mentioned by CHeReL)"", ""id"": ""step:custodian:act-health:5"", ""lane"": ""Researcher"", ""stepNumber"": 5, ""text"": ""Submit to the Ethics Committee"", ""timeline"": ""(verify with custodian)""}"
PathwayStep|step:custodian:act-health:6,PathwayStep,PathwayStep,step:custodian:act-health:6,,"{""actor"": ""Custodian (ACT Health)"", ""channel"": ""Sign off for ACT data sets"", ""id"": ""step:custodian:act-health:6"", ""lane"": ""EthicsRegulatory"", ""stepNumber"": 6, ""text"": ""Data custodian approval"", ""timeline"": ""(verify with custodian)""}"
PathwayStep|step:custodian:act-health:7,PathwayStep,PathwayStep,step:custodian:act-health:7,,"{""actor"": ""Custodian (ACT Health) / CHeReL"", ""channel"": ""Data provided to researcher"", ""id"": ""step:custodian:act-health:7"", ""lane"": ""Custodian"", ""stepNumber"": 7, ""text"": ""Data provision"", ""timeline"": ""(verify with custodian)""}"
"SourceURL|https://www.act.gov.au/directorates-and-agencies/act-health/data-statistics-and-surveys/healthstats-act/data-collections/how-to-request-data,",SourceURL,SourceURL,,,"{""url"": ""https://www.act.gov.au/directorates-and-agencies/act-health/data-statistics-and-surveys/healthstats-act/data-collections/how-to-request-data,""}"
"SourceURL|https://www.cherel.org.au/apply,",SourceURL,SourceURL,,,"{""url"": ""https://www.cherel.org.au/apply,""}"
SourceURL|https://www.cherel.org.au/datasets,SourceURL,SourceURL,,,"{""url"": ""https://www.cherel.org.au/datasets""}"
Dataset|dataset:act-general-health-survey,Dataset,Dataset,dataset:act-general-health-survey,ACT General Health Survey,"{""description"": ""Population health data"", ""id"": ""dataset:act-general-health-survey"", ""identifiable"": ""(verify with custodian)"", ""linkable"": ""(verify with custodian)"", ""name"": ""ACT General Health Survey""}"
Dataset|dataset:year-7-health-survey,Dataset,Dataset,dataset:year-7-health-survey,Year 7 Health Survey,"{""description"": ""Health data for Year 7 students"", ""id"": ""dataset:year-7-health-survey"", ""identifiable"": ""(verify with custodian)"", ""linkable"": ""(verify with custodian)"", ""name"": ""Year 7 Health Survey""}"
Dataset|dataset:act-physical-activity-and-nutrition-survey,Dataset,Dataset,dataset:act-physical-activity-and-nutrition-survey,ACT Physical Activity and Nutrition Survey,"{""description"": ""Population health data on physical activity and nutrition"", ""id"": ""dataset:act-physical-activity-and-nutrition-survey"", ""identifiable"": ""(verify with custodian)"", ""linkable"": ""(verify with custodian)"", ""name"": ""ACT Physical Activity and Nutrition Survey""}"
