relationship_element_id,type,start_node_element_id,end_node_element_id,properties_json
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1157429502280729217,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:641,4:699adb08-f1e5-4be8-b17b-792b62a6747d:917,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1159681302094414465,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:641,4:699adb08-f1e5-4be8-b17b-792b62a6747d:918,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1161933101908099713,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:641,4:699adb08-f1e5-4be8-b17b-792b62a6747d:919,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1152925902653358722,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:642,4:699adb08-f1e5-4be8-b17b-792b62a6747d:920,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1155177702467043970,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:642,4:699adb08-f1e5-4be8-b17b-792b62a6747d:921,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1157429502280729218,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:642,4:699adb08-f1e5-4be8-b17b-792b62a6747d:922,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1159681302094414466,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:642,4:699adb08-f1e5-4be8-b17b-792b62a6747d:923,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1152925902653358723,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:643,4:699adb08-f1e5-4be8-b17b-792b62a6747d:924,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1155177702467043971,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:643,4:699adb08-f1e5-4be8-b17b-792b62a6747d:925,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1157429502280729219,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:643,4:699adb08-f1e5-4be8-b17b-792b62a6747d:926,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1159681302094414467,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:643,4:699adb08-f1e5-4be8-b17b-792b62a6747d:927,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1161933101908099715,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:643,4:699adb08-f1e5-4be8-b17b-792b62a6747d:928,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1152925902653358724,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:644,4:699adb08-f1e5-4be8-b17b-792b62a6747d:929,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1155177702467043972,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:644,4:699adb08-f1e5-4be8-b17b-792b62a6747d:930,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1157429502280729220,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:644,4:699adb08-f1e5-4be8-b17b-792b62a6747d:931,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1159681302094414468,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:644,4:699adb08-f1e5-4be8-b17b-792b62a6747d:932,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1161933101908099716,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:644,4:699adb08-f1e5-4be8-b17b-792b62a6747d:933,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1152925902653358725,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:645,4:699adb08-f1e5-4be8-b17b-792b62a6747d:903,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1155177702467043973,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:645,4:699adb08-f1e5-4be8-b17b-792b62a6747d:934,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1157429502280729221,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:645,4:699adb08-f1e5-4be8-b17b-792b62a6747d:935,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1159681302094414469,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:645,4:699adb08-f1e5-4be8-b17b-792b62a6747d:936,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1161933101908099717,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:645,4:699adb08-f1e5-4be8-b17b-792b62a6747d:937,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1164184901721784965,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:645,4:699adb08-f1e5-4be8-b17b-792b62a6747d:938,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1166436701535470213,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:645,4:699adb08-f1e5-4be8-b17b-792b62a6747d:939,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1168688501349155461,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:645,4:699adb08-f1e5-4be8-b17b-792b62a6747d:940,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1170940301162840709,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:645,4:699adb08-f1e5-4be8-b17b-792b62a6747d:941,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1152925902653358726,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:646,4:699adb08-f1e5-4be8-b17b-792b62a6747d:942,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1155177702467043974,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:646,4:699adb08-f1e5-4be8-b17b-792b62a6747d:943,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1157429502280729222,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:646,4:699adb08-f1e5-4be8-b17b-792b62a6747d:944,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1159681302094414470,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:646,4:699adb08-f1e5-4be8-b17b-792b62a6747d:945,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1161933101908099718,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:646,4:699adb08-f1e5-4be8-b17b-792b62a6747d:946,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1152925902653358727,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:647,4:699adb08-f1e5-4be8-b17b-792b62a6747d:947,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1155177702467043975,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:647,4:699adb08-f1e5-4be8-b17b-792b62a6747d:948,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1157429502280729223,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:647,4:699adb08-f1e5-4be8-b17b-792b62a6747d:949,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1159681302094414471,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:647,4:699adb08-f1e5-4be8-b17b-792b62a6747d:950,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1161933101908099719,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:647,4:699adb08-f1e5-4be8-b17b-792b62a6747d:951,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1152925902653358728,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:648,4:699adb08-f1e5-4be8-b17b-792b62a6747d:952,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1155177702467043976,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:648,4:699adb08-f1e5-4be8-b17b-792b62a6747d:953,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1157429502280729224,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:648,4:699adb08-f1e5-4be8-b17b-792b62a6747d:954,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1159681302094414472,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:648,4:699adb08-f1e5-4be8-b17b-792b62a6747d:955,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1161933101908099720,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:648,4:699adb08-f1e5-4be8-b17b-792b62a6747d:956,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1152925902653358729,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:649,4:699adb08-f1e5-4be8-b17b-792b62a6747d:957,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1155177702467043977,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:649,4:699adb08-f1e5-4be8-b17b-792b62a6747d:958,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1157429502280729225,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:649,4:699adb08-f1e5-4be8-b17b-792b62a6747d:959,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1159681302094414473,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:649,4:699adb08-f1e5-4be8-b17b-792b62a6747d:960,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1161933101908099721,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:649,4:699adb08-f1e5-4be8-b17b-792b62a6747d:961,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1152925902653358730,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:650,4:699adb08-f1e5-4be8-b17b-792b62a6747d:962,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1155177702467043978,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:650,4:699adb08-f1e5-4be8-b17b-792b62a6747d:963,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1157429502280729226,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:650,4:699adb08-f1e5-4be8-b17b-792b62a6747d:964,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1159681302094414474,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:650,4:699adb08-f1e5-4be8-b17b-792b62a6747d:965,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1161933101908099722,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:650,4:699adb08-f1e5-4be8-b17b-792b62a6747d:966,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1155177702467043979,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:651,4:699adb08-f1e5-4be8-b17b-792b62a6747d:963,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1157429502280729227,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:651,4:699adb08-f1e5-4be8-b17b-792b62a6747d:964,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1152925902653358731,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:651,4:699adb08-f1e5-4be8-b17b-792b62a6747d:967,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1159681302094414475,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:651,4:699adb08-f1e5-4be8-b17b-792b62a6747d:968,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1161933101908099723,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:651,4:699adb08-f1e5-4be8-b17b-792b62a6747d:969,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1164184901721784971,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:651,4:699adb08-f1e5-4be8-b17b-792b62a6747d:970,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1166436701535470219,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:651,4:699adb08-f1e5-4be8-b17b-792b62a6747d:971,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1152925902653358732,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:652,4:699adb08-f1e5-4be8-b17b-792b62a6747d:972,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1155177702467043980,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:652,4:699adb08-f1e5-4be8-b17b-792b62a6747d:973,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1157429502280729228,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:652,4:699adb08-f1e5-4be8-b17b-792b62a6747d:974,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1159681302094414476,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:652,4:699adb08-f1e5-4be8-b17b-792b62a6747d:975,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1161933101908099724,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:652,4:699adb08-f1e5-4be8-b17b-792b62a6747d:976,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1152925902653358733,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:653,4:699adb08-f1e5-4be8-b17b-792b62a6747d:977,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1155177702467043981,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:653,4:699adb08-f1e5-4be8-b17b-792b62a6747d:978,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1157429502280729229,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:653,4:699adb08-f1e5-4be8-b17b-792b62a6747d:979,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1159681302094414477,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:653,4:699adb08-f1e5-4be8-b17b-792b62a6747d:980,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1161933101908099725,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:653,4:699adb08-f1e5-4be8-b17b-792b62a6747d:981,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1168688501349155470,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:654,4:699adb08-f1e5-4be8-b17b-792b62a6747d:957,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1170940301162840718,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:654,4:699adb08-f1e5-4be8-b17b-792b62a6747d:959,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1152925902653358734,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:654,4:699adb08-f1e5-4be8-b17b-792b62a6747d:982,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1155177702467043982,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:654,4:699adb08-f1e5-4be8-b17b-792b62a6747d:983,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1157429502280729230,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:654,4:699adb08-f1e5-4be8-b17b-792b62a6747d:984,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1159681302094414478,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:654,4:699adb08-f1e5-4be8-b17b-792b62a6747d:985,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1161933101908099726,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:654,4:699adb08-f1e5-4be8-b17b-792b62a6747d:986,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1164184901721784974,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:654,4:699adb08-f1e5-4be8-b17b-792b62a6747d:987,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1166436701535470222,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:654,4:699adb08-f1e5-4be8-b17b-792b62a6747d:988,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1173192100976525966,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:654,4:699adb08-f1e5-4be8-b17b-792b62a6747d:989,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1152925902653358735,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:655,4:699adb08-f1e5-4be8-b17b-792b62a6747d:990,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1155177702467043983,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:655,4:699adb08-f1e5-4be8-b17b-792b62a6747d:991,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1157429502280729231,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:655,4:699adb08-f1e5-4be8-b17b-792b62a6747d:992,"{""source"": ""md""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1159681302094414479,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:655,4:699adb08-f1e5-4be8-b17b-792b62a6747d:993,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1161933101908099727,HAS_DATASET,4:699adb08-f1e5-4be8-b17b-792b62a6747d:655,4:699adb08-f1e5-4be8-b17b-792b62a6747d:994,"{""source"": ""csv""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221984,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:0,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1248,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221985,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:0,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1249,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221986,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:0,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1250,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221987,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:0,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1251,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221988,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:0,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1252,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6919786325012907200,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1216,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221989,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1253,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221990,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1254,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221991,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1255,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221992,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1256,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221993,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1024,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1257,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221994,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1024,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1258,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221995,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1024,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1259,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6919786325012907199,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1025,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1215,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6922038124826592448,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1025,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1216,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221996,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1025,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1260,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221997,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1025,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1261,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221998,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1025,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1262,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6919786325012907233,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1026,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1249,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221999,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1026,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1263,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199222000,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1026,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1264,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199222001,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1026,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1265,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199222002,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1026,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1266,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6919786325012907121,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1027,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1137,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199222003,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1027,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1267,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199222004,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1027,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1268,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199222005,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1027,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1269,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221845,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:629,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1109,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221846,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:629,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1110,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221847,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:629,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1111,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221848,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:629,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1112,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221849,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:629,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1113,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221850,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:630,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1114,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221851,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:630,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1115,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221852,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:630,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1116,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221853,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:630,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1117,{}
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6917534525199221854,HAS_SOURCE,4:699adb08-f1e5-4be8-b17b-792b62a6747d:631,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1118,{}
